event_id,name,url,start_at,end_at,timezone,location_type,city,sublocality,country,latitude,longitude,cover_url,guest_count,hosts,calendar_name,calendar_slug,event_type,visibility,waitlist_active,source,tags
evt-c0vnYrD89pGpmWs,CTRL+SHIFT Vol. 12 @ Pluto | Toronto Tech Week,https://lu.ma/hza5fx0r,2026-05-29T23:00:00.000Z,2026-05-30T02:00:00.000Z,America/Toronto,offline,Toronto,Corktown,Canada,43.6563717,-79.35899669999999,https://images.lumacdn.com/uploads/88/c73e7d6c-7536-471c-a6e7-59970d911a13.png,0,"Josh Maldonado, Toronto Tech Week, Adam Pluto, Sia Karpenko, Amy Liu, Maggie Pyke, Pluto Toronto",CTRL+SHIFT,ctrlshift,independent,public,False,featured,
evt-CSczdi9uOKfrBgS,FRC x Toronto Tech Week,https://lu.ma/1vedxcw2,2026-05-30T13:30:00.000Z,2026-05-30T16:00:00.000Z,America/Toronto,offline,Toronto,Financial District,Canada,43.6454842,-79.3808301,https://images.lumacdn.com/event-covers/q5/5af19509-ec88-4fed-ad83-bb362ef9481e.png,182,"Yanis, Toronto Tech Week, Kanika Sachdevva",Founders Running Club - Toronto,frctoronto,independent,public,False,featured,
evt-q58Ks71btDDV0gM,Celebrate Asian Heritage Month: Run & Recovery,https://lu.ma/kks1u0cl,2026-05-30T14:00:00.000Z,2026-05-30T17:00:00.000Z,America/Toronto,offline,Toronto,CityPlace,Canada,43.6391138,-79.3967835,https://images.lumacdn.com/uploads/2t/0c8d80b9-ad18-45c4-baae-cb42d69db43d.jpg,0,"NRG Haus, Flojo Drinks",Personal,,independent,public,False,featured,
evt-5qFpXDxAXaFfBjg,Fitness x Nutrition Women’s Health Event: Inflammation & Recovery,https://lu.ma/1s2084bf,2026-05-30T14:00:00.000Z,2026-05-30T15:45:00.000Z,America/Toronto,offline,Toronto,Fashion District,Canada,43.647174799999995,-79.3994116,https://images.lumacdn.com/uploads/ex/38677b91-646c-43c8-85c4-a9ae01dbffc3.png,0,"Melrose Training, Trista Chan",Personal,,independent,public,False,featured,
evt-rNEHlugUZLLqagb,Canada-Africa Innovation Festival,https://lu.ma/r4sox1lf,2026-05-30T15:00:00.000Z,2026-05-30T22:00:00.000Z,America/Toronto,offline,Toronto,Yonge-Bay Corridor,Canada,43.654097199999995,-79.3850073,https://images.lumacdn.com/event-covers/xz/423e1009-59fc-436c-901c-db027fb0ad6a.png,1425,"African Impact Initiative, Black Founders Network, Black Innovation Zone, Toronto Tech Week, MEDA (Mennonite Economic Development Associates)",African Impact Initiative.,aii,independent,public,False,featured,
evt-Y7J2rJwGDGvvTQh,APIs & IPAs Touches Grass May,https://lu.ma/j81e6fiu,2026-05-30T17:00:00.000Z,2026-05-30T19:00:00.000Z,America/Toronto,offline,Toronto,Trinity-Bellwoods,Canada,43.6472825,-79.4137246,https://images.lumacdn.com/event-covers/0b/e35d70b2-5088-4b0e-86ff-a1f26b3e29c5.png,272,"Sammy Lam, Toronto Tech Week",APIs and IPAs,apis-and-ipas-toronto,independent,public,False,featured,
evt-kdcWRGo313NSfMj,TTW x UTMSU - 404: Internship Not Found,https://lu.ma/s97go9js,2026-05-30T18:00:00.000Z,2026-05-30T21:00:00.000Z,America/Toronto,offline,Mississauga,,Canada,43.548802599999995,-79.6639912,https://images.lumacdn.com/uploads/fy/2257ce01-241d-4091-8800-fdb96ec47016.jpg,74,"Saad Rizvi, Toronto Tech Week, Jamie Hu, Saad Hussain, Adam El-Falou",Personal,,independent,public,False,featured,
evt-HAPu4FMLUzWycWV,Richard's Closet,https://lu.ma/hufby4wt,2026-05-30T21:30:00.000Z,2026-05-31T02:00:00.000Z,America/Toronto,offline,Toronto,Bloorcourt Village,Canada,43.6607605,-79.4319005,https://images.lumacdn.com/uploads/ae/bc3c39a9-e601-4589-810c-3ea49ebd916b.jpg,80,"TheCloset, United Boxing Club",Personal,,independent,public,False,featured,
evt-GwGqlDY9UR5iw5j,THE FRIENDS WE MADE part 1: the mindful miles,https://lu.ma/ik6ynkvh,2026-05-31T00:00:00.000Z,2026-05-31T02:00:00.000Z,America/Toronto,offline,Toronto,Lower Don Lands,Canada,43.6462889,-79.3496804,https://images.lumacdn.com/uploads/p4/0e355d8f-e5a2-4e15-93d1-0849d78f3b85.png,48,"Adam Chen, kai :)",happy town,happytown,independent,public,False,featured,
evt-X87uWNuc8CLtuAy,TOCW's Official Kick-Off: True North Rising | The Canadian Competitive Advantage,https://lu.ma/zngbrd6f,2026-06-01T13:00:00.000Z,2026-06-01T21:00:00.000Z,America/Toronto,offline,Toronto,Discovery District,Canada,43.66,-79.39,https://images.lumacdn.com/event-covers/hz/738914f2-29ac-4427-a2c3-4c12c41e74c9.png,0,Toronto Climate Week,Toronto Climate Week,tocw,independent,public,True,featured,
evt-CUC7CkbBH2o4Drv,The Trampoline Hall Lecture Series,https://lu.ma/gkzqex0z,2026-06-01T23:00:00.000Z,2026-06-02T02:00:00.000Z,America/Toronto,offline,Toronto,Trinity-Bellwoods,Canada,43.649133299999995,-79.4223722,https://images.lumacdn.com/uploads/p6/0dec95a5-b46f-4885-a5aa-830884195056.jpg,8,"Trampoline Hall, Misha Glouberman",Trampoline Hall,trampolinehall,independent,public,False,featured,
evt-5mLKzl2vUKXxYrQ,Sustainability Soirée: The Future of Canadian Youth Leadership in Climate Innovation & Advocacy,https://lu.ma/tocw-t7ol,2026-06-02T00:00:00.000Z,2026-06-02T02:30:00.000Z,America/Toronto,offline,Toronto,Downtown Yonge,Canada,43.6536348,-79.3796301,https://images.lumacdn.com/uploads/95/52eace78-ed3c-41cb-8037-bf304e0ef088.png,76,"Toronto Climate Week, Nicole (Wei-Tung), Ling",Toronto Climate Week,tocw,independent,public,False,featured,
evt-rPwKOeWGcwgdbBH,Nespresso presents: Groundswell – Documentary Screening,https://lu.ma/tocw-skx8,2026-06-02T22:30:00.000Z,2026-06-03T00:30:00.000Z,America/Toronto,offline,Toronto,Bloor Annex,Canada,43.6655516,-79.41046879999999,https://images.lumacdn.com/uploads/e3/5c8a8d40-5889-4d8c-982f-7b2db4305a85.jpg,105,Toronto Climate Week,Toronto Climate Week,tocw,independent,public,False,featured,
evt-jAUElSd5ndTjXN9,TAKEBACK REUSABLE CUP- OFFLINE EVENT,https://lu.ma/7t614oug,2026-06-03T16:00:00.000Z,2026-06-03T17:30:00.000Z,America/Toronto,offline,Toronto,Grange Park,Canada,43.6575,-79.3975,https://images.lumacdn.com/event-covers/yf/2bc6976a-c225-48c1-8cd9-84e5a51f8149.png,9,"Preeti Jagwani, Toronto Climate Week",Personal,,independent,public,False,featured,
evt-WxYRKM5fEayHHcB,Spring's Climate Innovation Prize Finale,https://lu.ma/6n50mb03,2026-06-03T20:00:00.000Z,2026-06-03T22:00:00.000Z,America/Toronto,offline,Toronto,Financial District,Canada,43.65,-79.38,https://images.lumacdn.com/uploads/u0/a7ddcbf3-46ca-483a-bfd7-95fa0dd1961c.png,0,"Toronto Climate Week, Naomi Boon, None None, Erin Skillen, Nathan Percy",Toronto Climate Week,tocw,independent,public,False,featured,
evt-oAmGHfjOuEWbWaS,Women Making Waves: Toast ClimateTech Edition,https://lu.ma/wip1a9ac,2026-06-03T21:30:00.000Z,2026-06-03T23:30:00.000Z,America/Toronto,offline,Toronto,Financial District,Canada,43.645,-79.3825,https://images.lumacdn.com/uploads/nn/94b0a8a8-a97b-4b6d-9ff6-ff9cc33a7c5d.png,112,"Toronto Climate Week, Rija Ansari, Toast🥂, Tiffany Dong",Toronto Climate Week,tocw,independent,public,False,featured,
evt-CzKHN53w0YuG7cB,The 100-Year Home: A Cross-Sector Conversation on Climate Ready Affordable Housing,https://lu.ma/Climate-Ready-Affordable-Housing,2026-06-04T21:30:00.000Z,2026-06-04T23:00:00.000Z,America/Toronto,offline,Toronto,East Bayfront,Canada,43.6449034,-79.366828,https://images.lumacdn.com/uploads/pf/9b052d1e-a393-4ec0-99a2-1c211c847387.png,100,"Toronto Climate Week, Janice Miyagi, Ivy",Toronto Climate Week,tocw,independent,public,True,featured,
evt-ahidRhK3Sn8F7nO,Offline Collective Presents: Our One Year Anniversary!,https://lu.ma/1lf2a1ej,2026-06-04T23:00:00.000Z,2026-06-05T02:00:00.000Z,America/Toronto,offline,Toronto,Queen Street West,Canada,43.6479597,-79.4011993,https://images.lumacdn.com/event-covers/17/cacbcc60-b193-4f47-b781-f2508f1f5731.png,61,"Elda Shawil, Mary Rychlik",Personal,,independent,public,False,featured,
evt-lfhSnkvqKKEegDY,TOCW’s Official Celebration: The AfterGlow,https://lu.ma/yne457a8,2026-06-05T22:00:00.000Z,2026-06-06T02:00:00.000Z,America/Toronto,offline,Toronto,Alexandra Park,Canada,43.65,-79.3975,https://images.lumacdn.com/uploads/hp/a9241511-7bc3-42a4-ba48-33c2f66ff0dd.png,96,"Toronto Climate Week, Centre for Social Innovation, Allison DAISLEY, Ali Wines",Centre for Social Innovation,CentreforSocialInnovation,independent,public,False,featured,
evt-s89KDSyVKH8eCTd,Snakecharmer V: Velvet & Void,https://lu.ma/v35i7qg0,2026-06-05T23:00:00.000Z,2026-06-06T02:30:00.000Z,America/Toronto,offline,Toronto,Corktown,Canada,43.6563717,-79.35899669999999,https://images.lumacdn.com/uploads/7k/3da2fb4e-1da6-431d-bb0b-f2ce941f2c63.png,33,"Chris Taylor, Pluto Toronto",Personal,,independent,public,False,featured,
evt-s6Xd2pA2jqXYCfA,Toronto Film Plug Live Pitch,https://lu.ma/b9pi8ce4,2026-06-06T22:00:00.000Z,2026-06-07T04:00:00.000Z,America/Toronto,offline,Toronto,Fashion District,Canada,43.6472915,-79.3969055,https://images.lumacdn.com/event-covers/qh/1d316cd3-5d43-48b6-a20e-7d37d90c3f6c.png,40,Hold the Sauce Films,Personal,,independent,public,False,featured,
evt-ZB2xWPIexny5rGl,The Great Toronto Scavenger Hunt,https://lu.ma/snva4hx6,2026-06-13T18:30:00.000Z,2026-06-13T21:30:00.000Z,America/Toronto,offline,Toronto,Trinity-Bellwoods,Canada,43.647282499999996,-79.4137246,https://images.lumacdn.com/uploads/nw/a9126e1b-fadf-49d9-99c3-6886c5375aae.jpg,25,"Poe K., Jess H.",The Hunt,jointhehunt,independent,public,False,featured,
evt-iTJb7gjGNmJAwoJ,Cursor Hackathon Toronto - June,https://lu.ma/ml0q8j6o,2026-06-18T22:00:00.000Z,2026-06-19T00:00:00.000Z,America/Toronto,offline,Toronto,Downtown Toronto,Canada,43.661198,-79.38641489999999,https://images.lumacdn.com/event-covers/eh/384447a2-e5f8-41a5-870a-526a121d912b.jpg,10,Sukhpal (Sukh) Saini,"Cursor Toronto, Canada",toronto-canada,independent,public,False,featured,
evt-PHeeRy383QHRVSR,STRONG On The Water,https://lu.ma/og2q4rlf,2026-07-11T15:00:00.000Z,2026-07-11T18:30:00.000Z,America/Toronto,offline,Toronto,Central Waterfront,Canada,43.6389053,-79.38065639999999,https://images.lumacdn.com/uploads/n7/bee6d787-cdb4-47fa-997c-709914563457.png,0,STRONG Pilates Little Italy,Personal,,independent,public,True,featured,
evt-GHHFXWqO9CNTS8t,IMPACT,https://lu.ma/4otjhl0i,2026-07-11T16:00:00.000Z,2026-07-11T18:00:00.000Z,America/Toronto,offline,Toronto,Downsview,Canada,43.7465513,-79.4739527,https://images.lumacdn.com/event-covers/1a/8526ffb0-0a66-4687-ab72-017909e3dd5e.png,0,Ladies Lift,Upcoming Events,,independent,public,False,featured,
evt-jorKFXHCnuOmmj3,"The (formerly Editions, now DotDev) Agency Brunch",https://lu.ma/pqfakgxw,2026-07-20T13:00:00.000Z,2026-07-20T16:30:00.000Z,America/Toronto,offline,Toronto,Fashion District,Canada,43.6467366,-79.3981354,https://images.lumacdn.com/uploads/y5/6339fe3c-b646-40d8-8171-6639962c427e.png,168,"Robert Domagala, Jon Knott, Fiona Evans, Dan",Smile,,independent,public,False,featured,
evt-8Q932pHq37mZ56e,RevFest Toronto 2026 — Toronto's Newest & Largest Creator Led Car & Motorcycle Festival,https://lu.ma/RevFestToronto,2026-08-29T19:00:00.000Z,2026-08-30T02:00:00.000Z,America/Toronto,offline,Markham,,Canada,43.924999199999995,-79.295845,https://images.lumacdn.com/uploads/tw/7ca0c19f-57de-4780-a520-d37b9692093c.png,105,RevFest Events Inc.,RevFest Events Inc.,RevFest,independent,public,False,featured,
evt-uRRcZwmUKsVyVlH,Solana Summit Canada,https://lu.ma/Solana-Summit-Canada,2026-09-23T13:30:00.000Z,2026-09-24T22:00:00.000Z,America/Toronto,offline,Toronto,,Canada,43.6548253,-79.388447,https://images.lumacdn.com/uploads/6b/85543646-01fd-45e5-9c39-841228d6ac64.gif,0,Superteam Canada,Superteam Canada,superteamca,independent,public,False,featured,
