event_id,name,url,start_at,end_at,timezone,location_type,city,sublocality,country,latitude,longitude,cover_url,guest_count,hosts,calendar_name,calendar_slug,event_type,visibility,waitlist_active,source,tags
evt-29uEs7RlJ6uQNaJ,Stackflow 2.0 Meetup,https://lu.ma/ma9oarer,2026-07-04T03:30:00.000Z,2026-07-04T09:30:00.000Z,Asia/Kolkata,offline,Bengaluru,Madiwala New Extension,India,12.925318899999999,77.6166552,https://images.lumacdn.com/uploads/zk/2a67dd94-ba25-4d73-86bc-56d49d2fedb7.png,0,Amit Kumar Dubey,Hack Briven,,independent,public,False,snowball,Tech
evt-vGhkEDWEY1PhVh9,TSOW HR Meetup in Bangalore,https://lu.ma/hr73ft1g,2026-07-18T10:30:00.000Z,2026-07-18T13:30:00.000Z,Asia/Calcutta,offline,Bengaluru,,India,12.9625,77.5775,https://images.lumacdn.com/event-covers/d3/63192e3a-225d-4935-9899-e52d3aeb827a.png,0,The Shape of Work by Springworks,Personal,,independent,public,False,snowball,
evt-9RCMPCEvN4CfqKH,Agentic Summit BLR,https://lu.ma/agenticsummit,2026-07-22T09:30:00.000Z,2026-07-22T13:30:00.000Z,Asia/Calcutta,offline,Bengaluru,,India,12.9625,77.5775,https://images.lumacdn.com/event-covers/um/ee634b5f-19ab-418d-a9c4-2c4f4c3583f1.png,0,"Grayscale Ventures, Vikram Bhandari, Sid Verma, Nikhil Kapur",Magicball,magicball,independent,public,False,featured,
evt-y5ZvqRUsHV3Nagj,Founders Dinner,https://lu.ma/founders-dinner-blr-08,2026-07-24T12:30:00.000Z,2026-07-24T16:30:00.000Z,Asia/Calcutta,offline,Bengaluru,,India,12.932957799999999,77.6345008,https://images.lumacdn.com/event-covers/36/a7bfbe38-65ed-4512-87ac-f49e0d7ece36.png,0,Boldrin,BLRxZo,blrxzo,independent,public,False,snowball,"Food & Drink, Tech"
evt-XvdTrDDtfColmUo,The Single Source of Truth Myth: How Do We Federate Revenue Data Across Disparate Systems Without Centralizing Everything?,https://lu.ma/bsgfsc5w,2026-07-25T05:30:00.000Z,2026-07-25T07:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/j5/e0d9e03b-63b3-452b-8899-3fc8f848a4bb,23,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-ad7IIFc1VqRmHOB,PLG Breakdown: Notion,https://lu.ma/b309mhdi,2026-08-02T05:30:00.000Z,2026-08-02T07:00:00.000Z,Asia/Calcutta,offline,Bengaluru,Santhosapuram,India,12.9175,77.6275,https://images.lumacdn.com/event-covers/yf/5f9dfae8-6e77-4d6b-af69-3a3bb190481e.png,67,Prabhakaran,Product Reactor,productreactor,independent,public,False,featured,
evt-8UnEB3aD0CxoQ24,Brand Marketing 101 for Founders,https://lu.ma/irhvdvdh,2026-08-02T12:00:00.000Z,2026-08-02T13:00:00.000Z,Asia/Calcutta,offline,Bengaluru,Santhosapuram,India,12.9175,77.6275,https://images.lumacdn.com/event-covers/fm/73fb2125-8dbc-4c36-8894-edb1acdeb831.png,124,Wishva Shah,Founder Local,founderlocal,independent,public,False,featured,
evt-6oIGaC8sOwmPGss,STARTUP WORLD CUP - 2026,https://lu.ma/dhftdjzm,2026-08-08T04:30:00.000Z,2026-08-08T07:30:00.000Z,Asia/Kolkata,offline,Bengaluru,8th Phase,India,12.8725,77.575,https://images.lumacdn.com/event-covers/xi/2b46e30b-a63c-4e0d-82c6-9d69104a3c2c.png,112,"Akash Akku, CEDAT","CEDAT - Nexus of Startups, Communities & Ecosystems",CEDAT,independent,public,False,snowball,
evt-jOnyGH0t9sfLGEv,The End of Cold Calling? What Role Do Outbound Sales Teams Play When the Buyer is Already 80% of the Way There?,https://lu.ma/wdtlui4f,2026-08-29T05:30:00.000Z,2026-08-29T07:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/x1/11a76033-3f05-479f-97e3-7a140bf272ff,28,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-bws6xyaP13hNNSn,AI Agents Workshop,https://lu.ma/agentsblr,2026-09-06T04:30:00.000Z,2026-10-06T07:30:00.000Z,Asia/Kolkata,offline,Bengaluru,,India,12.962895699999999,77.57754,https://images.lumacdn.com/uploads/mz/f29583d1-2143-4077-8990-9920eb6595f5.png,0,"Kunal Das, Bengaluru Tech Week",Cloud Computing Circle,cloudevents,independent,public,False,snowball,AI
evt-51je2SY0Jv6MScy,Integration vs. Independence: What is the Optimal GTM and Tech Stack Strategy for Post-Acquisition Success?,https://lu.ma/k5m6gl5o,2026-09-26T08:30:00.000Z,2026-09-26T09:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/ly/6e401872-c970-4cd1-8961-20f714b9dcf3,24,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-0Imaoo3wwdaEH91,Brand Marketing 101 for Founders,https://lu.ma/y3gijdu7,2026-10-04T12:00:00.000Z,2026-10-04T13:00:00.000Z,Asia/Calcutta,offline,Bengaluru,Santhosapuram,India,12.9175,77.6275,https://images.lumacdn.com/event-covers/fm/73fb2125-8dbc-4c36-8894-edb1acdeb831.png,8,Prabhakaran,Founder Local,founderlocal,independent,public,False,snowball,Tech
evt-vR0Ql6XRiTuCEMN,Bengaluru 2026 Venture Capital World Summit,https://lu.ma/inu51xiz,2026-10-07T07:30:00.000Z,2026-10-07T11:30:00.000Z,Asia/Calcutta,offline,Bengaluru,,India,12.9628669,77.57750899999999,https://images.lumacdn.com/event-covers/8p/df5ee2eb-285e-440c-a231-a1dd979a5897.jpg,0,Elio Assuncao,Venture Capital World Summit,vcworldsummit,independent,public,False,snowball,
evt-btdQAQKovPRXnkU,"The First 5 Sales Hires: Should They Be Closers, SDRs, or Technical Experts? How to Build Your Initial GTM Team.",https://lu.ma/g44lx0tq,2026-10-31T05:30:00.000Z,2026-10-31T07:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/j5/e0d9e03b-63b3-452b-8899-3fc8f848a4bb,18,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-VuNfqyVEAsFgHct,Zero-Churn Utopia: Is It Possible to Engineer the Customer Journey to Eliminate Unwanted Downgrades and Cancellations?,https://lu.ma/i3hwgqoa,2026-11-28T05:30:00.000Z,2026-11-28T07:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/p6/d3344594-be3c-4c63-9891-beb881ca782a.png,28,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-FcyDuGgFhXPOiG0,Global CXO Awards 2026 – A Global Celebration of Leadership Excellence,https://lu.ma/39csr28a,2026-12-09T12:30:00.000Z,2026-12-09T15:30:00.000Z,Asia/Calcutta,offline,Bengaluru,,India,12.9628669,77.57750899999999,https://images.lumacdn.com/event-covers/tg/094cc695-0c6a-435b-bbbf-e8ba7e072d56.png,0,Raj Varma,Personal,,independent,public,False,snowball,
evt-iJ27u3onStrjwLw,Beyond the Feature: How Do We Build True Innovation Moats That Competitors Cannot Easily Replicate?,https://lu.ma/39738mc4,2026-12-19T05:30:00.000Z,2026-12-19T07:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Yellappa Chetty Layout,India,12.973508899999999,77.6164228,https://images.lumacdn.com/gallery-images/8y/d9f86a31-556f-454f-923f-16fecc8e742b,25,Rajesh Bharti,RevOps Chronicles Calendar,,independent,public,False,snowball,Tech
evt-R0JOHLJ8deUJFqp,Answer Engine Optimization (AEO) for Founders & CXOs,https://lu.ma/q2f3234d,2027-01-09T04:00:00.000Z,2027-01-09T05:30:00.000Z,Asia/Calcutta,offline,Bengaluru,Cambridge Layout,India,12.97,77.6275,https://images.lumacdn.com/event-covers/ka/20a9a8ca-65c4-4b58-b33a-2b46aafef0fe.png,46,Coffee with Founders,Coffee with Founders,cwf,independent,public,False,snowball,AI
evt-FkA83ZiOCOAUKt3,PLG Breakdown: Duolingo,https://lu.ma/rtc0ja1k,2027-01-09T05:30:00.000Z,2027-01-09T07:00:00.000Z,Asia/Calcutta,offline,Bengaluru,Cambridge Layout,India,12.97,77.6275,https://images.lumacdn.com/event-covers/ha/d65ca89b-8dee-4df4-a74f-70d11846375d.png,111,Prabhakaran,Product Reactor,productreactor,independent,public,False,snowball,Tech
