event_id,name,url,start_at,end_at,timezone,location_type,city,sublocality,country,latitude,longitude,cover_url,guest_count,hosts,calendar_name,calendar_slug,event_type,visibility,waitlist_active,source,tags
evt-GEzYcX1i5FjiSGT,Singapore Defense Tech Hackathon,https://lu.ma/sdth-2026,2026-09-25T04:00:00.000Z,2026-09-27T09:00:00.000Z,Asia/Singapore,offline,Singapore,National University of Singapore,Singapore,1.2975,103.7775,https://images.lumacdn.com/event-covers/la/f73a65d2-a340-4c43-90e0-038a0d86ec33.jpg,40,"EDTH, Benjamin Wolba, Gary Ang, Jennifer Toh, None None, Maria Onufriievych, None None",European Defense Tech Hub,eurodefensetech,independent,public,False,featured,
evt-EGEvaHkVFiuEKv3,Oct,https://lu.ma/oldmvewn,2026-10-05T10:00:00.000Z,2026-10-05T12:00:00.000Z,Asia/Singapore,offline,Singapore,Singapore River,Singapore,1.29,103.84,https://images.lumacdn.com/uploads/48/e03b83a0-f340-4c6e-b2f8-087612b32231.jpg,0,AINight,Technology + Agentic AI + Databases,,independent,public,False,snowball,AI
evt-yx5TMJkA5A4WXw1,Digital Assets Summit 2026 (DAS2026),https://lu.ma/76y5n0b7,2026-10-06T00:30:00.000Z,2026-10-06T13:30:00.000Z,Asia/Singapore,offline,Singapore,Downtown Core,Singapore,1.2936866,103.8533912,https://images.lumacdn.com/event-covers/x7/e6964b7f-bb64-4a5a-8e11-90331610e450.jpg,0,"Team DAA, Lionel Seah, Danny Chong, Jag Foo, Chia Hock Lai",Personal,,independent,public,False,snowball,Crypto
evt-LJb24g91EB1BnF9,Singapore AI & Robotics Demo Night (Oct 2026),https://lu.ma/md250vu1,2026-10-13T10:30:00.000Z,2026-10-13T12:30:00.000Z,Asia/Singapore,offline,Singapore,National Library / Lee Kong Chian Reference Library,Singapore,1.2975884,103.8543081,https://images.lumacdn.com/event-covers/oi/3f64f340-a7e8-410d-88c4-ffba55e5f9fd.jpg,0,Menlo Research,Singapore AI & Robotics Demo Nights,singapore-demo-nights,independent,public,False,snowball,AI
evt-kGEkzP0M0oqkwo3,Singapore AI & Robotics Demo Night (Nov 2026),https://lu.ma/i1fsp2ho,2026-11-10T10:30:00.000Z,2026-11-10T12:30:00.000Z,Asia/Singapore,offline,Singapore,National Library / Lee Kong Chian Reference Library,Singapore,1.2975884,103.8543081,https://images.lumacdn.com/event-covers/oi/3f64f340-a7e8-410d-88c4-ffba55e5f9fd.jpg,0,Menlo Research,Singapore AI & Robotics Demo Nights,singapore-demo-nights,independent,public,False,snowball,AI
evt-kff3vHeSuAar06r,Dec,https://lu.ma/wpak1gy3,2026-12-01T10:00:00.000Z,2026-12-01T12:00:00.000Z,Asia/Singapore,offline,Singapore,Singapore River,Singapore,1.29,103.84,https://images.lumacdn.com/uploads/zf/e96230c7-a5c3-47cb-962b-44eeeb95985f.jpg,0,AINight,Technology + Agentic AI + Databases,,independent,public,False,snowball,AI
evt-yfFxfNQCG2CPk9C,Singapore AI & Robotics Demo Night (Dec 2026),https://lu.ma/iue679ne,2026-12-08T10:30:00.000Z,2026-12-08T12:30:00.000Z,Asia/Singapore,offline,Singapore,National Library / Lee Kong Chian Reference Library,Singapore,1.2975884,103.8543081,https://images.lumacdn.com/event-covers/oi/3f64f340-a7e8-410d-88c4-ffba55e5f9fd.jpg,0,Menlo Research,Singapore AI & Robotics Demo Nights,singapore-demo-nights,independent,public,False,snowball,AI
evt-2wd5kXEsaclwef8,Founders Co-working Monday - Call For Interest,https://lu.ma/2vkmpimw,2026-12-31T02:00:00.000Z,2026-12-31T10:00:00.000Z,Asia/Singapore,offline,Singapore,Central Area,Singapore,1.2913588,103.83943819999999,https://images.lumacdn.com/event-covers/hi/1efd8fa0-b1a9-46fe-8b02-4847ade4021d.jpg,55,SQ Collective,SQ Collective,Ai-labs,independent,public,False,snowball,AI
evt-CIup6yYep0IPsxY,Visit the SQ Collective AI Co-Working Space (Robertson Quay) & 10% Discount,https://lu.ma/gxhjqnsd,2027-12-31T14:00:00.000Z,2028-01-01T14:00:00.000Z,Asia/Singapore,offline,Singapore,Singapore River,Singapore,1.29,103.84,https://images.lumacdn.com/event-covers/6p/18bcc1a8-e46c-4d11-92eb-77a23461c276.png,0,"AINight, SQ Collective",Technology + Agentic AI + Databases,,independent,public,False,snowball,AI
evt-w3a8an0W752QNfs,Visit the MBPSports Padel/Pickeball/Tennis Court Space (Marina Square or Suntec City) & 10% Discount,https://lu.ma/finwcwj3,2028-01-02T14:00:00.000Z,2028-01-03T14:00:00.000Z,Asia/Singapore,offline,Singapore,Downtown Core,Singapore,1.29,103.8575,https://images.lumacdn.com/event-covers/6p/18bcc1a8-e46c-4d11-92eb-77a23461c276.png,0,AINight,Technology + Agentic AI + Databases,,independent,public,False,snowball,Fitness
evt-2RWLbjAChgSZCKk,-,https://lu.ma/efw0oqri,2028-01-02T14:00:00.000Z,2028-01-03T14:00:00.000Z,Asia/Singapore,offline,Singapore,Downtown Core,Singapore,1.29,103.8575,https://images.lumacdn.com/event-covers/6p/18bcc1a8-e46c-4d11-92eb-77a23461c276.png,0,AINight,Technology + Agentic AI + Databases,,independent,public,False,snowball,
evt-LpEUQSSCRCybr6B,-,https://lu.ma/ayicffsv,2028-01-10T14:00:00.000Z,2028-01-11T14:00:00.000Z,Asia/Singapore,offline,Singapore,Downtown Core,Singapore,1.29,103.8575,https://images.lumacdn.com/event-covers/6p/18bcc1a8-e46c-4d11-92eb-77a23461c276.png,0,AINight,Technology + Agentic AI + Databases,,independent,public,False,snowball,AI
